"Source","Term_ID","Term_Name","GeneRatio","BgRatio","P_value","FDR","Q_value","Genes","Count","Comparison"
"GO_BP","GO:0120161","regulation of cold-induced thermogenesis","8/831","150/18870",0.341147651530773,0.539411682454835,0.362599383548921,"ACHE/MAP2K6/FABP5/IGF1R/HCRT/GNAS/FABP4/LAMA4",8,"LOAD_vs_CN"
"GO_BP","GO:0006903","vesicle targeting","4/831","67/18870",0.341363191418499,0.539411682454835,0.362599383548921,"NLGN1/YKT6/PDCD6/NAGLU",4,"LOAD_vs_CN"
"GO_BP","GO:0016126","sterol biosynthetic process","4/831","67/18870",0.341363191418499,0.539411682454835,0.362599383548921,"SOD1/APOE/APOA1/FDPS",4,"LOAD_vs_CN"
"GO_BP","GO:0060760","positive regulation of response to cytokine stimulus","4/831","67/18870",0.341363191418499,0.539411682454835,0.362599383548921,"C1QTNF4/CD300LF/CSF1/MMP12",4,"LOAD_vs_CN"
"GO_BP","GO:0043029","T cell homeostasis","3/831","47/18870",0.34260133823377,0.540520156436487,0.36334451383716,"LGALS9/CASP3/PPP2CA",3,"LOAD_vs_CN"
"GO_BP","GO:0046633","alpha-beta T cell proliferation","3/831","47/18870",0.34260133823377,0.540520156436487,0.36334451383716,"LGALS9/CD274/CD55",3,"LOAD_vs_CN"
"GO_BP","GO:0046636","negative regulation of alpha-beta T cell activation","3/831","47/18870",0.34260133823377,0.540520156436487,0.36334451383716,"LILRB1/LGALS9/CD274",3,"LOAD_vs_CN"
"GO_BP","GO:0072583","clathrin-dependent endocytosis","3/831","47/18870",0.34260133823377,0.540520156436487,0.36334451383716,"AP2B1/AP2A2/SIGLEC1",3,"LOAD_vs_CN"
"GO_BP","GO:1904262","negative regulation of TORC1 signaling","3/831","47/18870",0.34260133823377,0.540520156436487,0.36334451383716,"YWHAZ/YWHAG/UBE2N",3,"LOAD_vs_CN"
"GO_BP","GO:0106106","cold-induced thermogenesis","8/831","151/18870",0.347811473511042,0.548568299593363,0.368754577879741,"ACHE/MAP2K6/FABP5/IGF1R/HCRT/GNAS/FABP4/LAMA4",8,"LOAD_vs_CN"
"GO_BP","GO:0006939","smooth muscle contraction","6/831","109/18870",0.348068422533172,0.548801683117424,0.368911461248618,"SOD1/ADA/COMP/CD38/ATP1A2/F2R",6,"LOAD_vs_CN"
"GO_BP","GO:0002227","innate immune response in mucosa","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"APOA4/H2BC12",2,"LOAD_vs_CN"
"GO_BP","GO:0006027","glycosaminoglycan catabolic process","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"CD44/LYVE1",2,"LOAD_vs_CN"
"GO_BP","GO:0018149","peptide cross-linking","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"THBS1/FN1",2,"LOAD_vs_CN"
"GO_BP","GO:0019359","nicotinamide nucleotide biosynthetic process","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"NAXD/KYNU",2,"LOAD_vs_CN"
"GO_BP","GO:0019363","pyridine nucleotide biosynthetic process","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"NAXD/KYNU",2,"LOAD_vs_CN"
"GO_BP","GO:0021680","cerebellar Purkinje cell layer development","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"CEND1/NAGLU",2,"LOAD_vs_CN"
"GO_BP","GO:0030325","adrenal gland development","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"APOA1/MDK",2,"LOAD_vs_CN"
"GO_BP","GO:0032104","regulation of response to extracellular stimulus","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"NPY/CARTPT",2,"LOAD_vs_CN"
"GO_BP","GO:0032107","regulation of response to nutrient levels","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"NPY/CARTPT",2,"LOAD_vs_CN"
"GO_BP","GO:0051291","protein heterooligomerization","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"MAT2A/SYT1",2,"LOAD_vs_CN"
"GO_BP","GO:0051873","killing by host of symbiont cells","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"TREM1/GAPDH",2,"LOAD_vs_CN"
"GO_BP","GO:0060575","intestinal epithelial cell differentiation","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"TIGAR/NPY",2,"LOAD_vs_CN"
"GO_BP","GO:1903671","negative regulation of sprouting angiogenesis","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"THBS1/SEMA6A",2,"LOAD_vs_CN"
"GO_BP","GO:1903901","negative regulation of viral life cycle","2/831","28/18870",0.351197941695103,0.550800419553945,0.370255037265476,"PPIA/LY6E",2,"LOAD_vs_CN"
"GO_BP","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","4/831","68/18870",0.351470861575446,0.550800419553945,0.370255037265476,"PARK7/GABARAPL2/EPHA4/HSP90AB1",4,"LOAD_vs_CN"
"GO_BP","GO:0002262","myeloid cell homeostasis","9/831","173/18870",0.352875446827536,0.550800419553945,0.370255037265476,"GPI/SOD1/PRDX1/HMOX1/CSF1/CASP3/TGFBR3/LYN/MERTK",9,"LOAD_vs_CN"
"GO_BP","GO:0001754","eye photoreceptor cell differentiation","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"THY1/CRB2/NAGLU",3,"LOAD_vs_CN"
"GO_BP","GO:0006623","protein targeting to vacuole","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"HSPA8/SCARB2/SQSTM1",3,"LOAD_vs_CN"
"GO_BP","GO:0021795","cerebral cortex cell migration","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"LRP8/ADGRG1/MDGA1",3,"LOAD_vs_CN"
"GO_BP","GO:0031670","cellular response to nutrient","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"SFRP1/TNC/LPL",3,"LOAD_vs_CN"
"GO_BP","GO:0032964","collagen biosynthetic process","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"SERPINF2/ADAMTS3/F2R",3,"LOAD_vs_CN"
"GO_BP","GO:0045747","positive regulation of Notch signaling pathway","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"JAG1/ROBO2/TGFB2",3,"LOAD_vs_CN"
"GO_BP","GO:0045776","negative regulation of blood pressure","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"SOD2/CNR1/ADM2",3,"LOAD_vs_CN"
"GO_BP","GO:0097720","calcineurin-mediated signaling","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"PPP3CA/PPP3R1/ADGRB2",3,"LOAD_vs_CN"
"GO_BP","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","3/831","48/18870",0.354782743898486,0.550800419553945,0.370255037265476,"HMOX1/THBS1/MMRN2",3,"LOAD_vs_CN"
"GO_BP","GO:0002088","lens development in camera-type eye","5/831","89/18870",0.354968742921683,0.550800419553945,0.370255037265476,"SPRY2/NECTIN1/EPHA2/TGFBR1/NECTIN3",5,"LOAD_vs_CN"
"GO_BP","GO:0002711","positive regulation of T cell mediated immunity","4/831","69/18870",0.361579937723512,0.550800419553945,0.370255037265476,"CYRIB/NECTIN2/ULBP2/CD55",4,"LOAD_vs_CN"
"GO_BP","GO:0070830","bicellular tight junction assembly","4/831","69/18870",0.361579937723512,0.550800419553945,0.370255037265476,"F11R/EPHA2/CDH5/PECAM1",4,"LOAD_vs_CN"
"GO_BP","GO:0002361","CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LGALS9",1,"LOAD_vs_CN"
"GO_BP","GO:0002676","regulation of chronic inflammatory response","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LTA",1,"LOAD_vs_CN"
"GO_BP","GO:0002934","desmosome organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NECTIN1",1,"LOAD_vs_CN"
"GO_BP","GO:0007084","mitotic nuclear membrane reassembly","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SIRT2",1,"LOAD_vs_CN"
"GO_BP","GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CASP3",1,"LOAD_vs_CN"
"GO_BP","GO:0009756","carbohydrate mediated signaling","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"COLEC12",1,"LOAD_vs_CN"
"GO_BP","GO:0010572","positive regulation of platelet activation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FLNA",1,"LOAD_vs_CN"
"GO_BP","GO:0014745","negative regulation of muscle adaptation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"IGFBP5",1,"LOAD_vs_CN"
"GO_BP","GO:0014820","tonic smooth muscle contraction","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CD38",1,"LOAD_vs_CN"
"GO_BP","GO:0015911","long-chain fatty acid import across plasma membrane","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"THBS1",1,"LOAD_vs_CN"
"GO_BP","GO:0016081","synaptic vesicle docking","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SNAP25",1,"LOAD_vs_CN"
"GO_BP","GO:0016559","peroxisome fission","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FIS1",1,"LOAD_vs_CN"
"GO_BP","GO:0018195","peptidyl-arginine modification","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PARK7",1,"LOAD_vs_CN"
"GO_BP","GO:0021561","facial nerve development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0021604","cranial nerve structural organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0021610","facial nerve morphogenesis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0030002","intracellular monoatomic anion homeostasis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SLC12A5",1,"LOAD_vs_CN"
"GO_BP","GO:0030242","autophagy of peroxisome","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SQSTM1",1,"LOAD_vs_CN"
"GO_BP","GO:0030643","intracellular phosphate ion homeostasis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NHERF1",1,"LOAD_vs_CN"
"GO_BP","GO:0030644","intracellular chloride ion homeostasis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SLC12A5",1,"LOAD_vs_CN"
"GO_BP","GO:0030953","astral microtubule organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"EZR",1,"LOAD_vs_CN"
"GO_BP","GO:0031666","positive regulation of lipopolysaccharide-mediated signaling pathway","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"MIF",1,"LOAD_vs_CN"
"GO_BP","GO:0032070","regulation of deoxyribonuclease activity","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"DFFA",1,"LOAD_vs_CN"
"GO_BP","GO:0032096","negative regulation of response to food","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CARTPT",1,"LOAD_vs_CN"
"GO_BP","GO:0032099","negative regulation of appetite","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CARTPT",1,"LOAD_vs_CN"
"GO_BP","GO:0032105","negative regulation of response to extracellular stimulus","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CARTPT",1,"LOAD_vs_CN"
"GO_BP","GO:0032108","negative regulation of response to nutrient levels","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CARTPT",1,"LOAD_vs_CN"
"GO_BP","GO:0032429","regulation of phospholipase A2 activity","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0032819","positive regulation of natural killer cell proliferation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FCGR3A",1,"LOAD_vs_CN"
"GO_BP","GO:0033085","negative regulation of T cell differentiation in thymus","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ERBB2",1,"LOAD_vs_CN"
"GO_BP","GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NAXD",1,"LOAD_vs_CN"
"GO_BP","GO:0035747","natural killer cell chemotaxis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CCL3",1,"LOAD_vs_CN"
"GO_BP","GO:0035771","interleukin-4-mediated signaling pathway","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CD300LF",1,"LOAD_vs_CN"
"GO_BP","GO:0035907","dorsal aorta development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ACVRL1",1,"LOAD_vs_CN"
"GO_BP","GO:0036093","germ cell proliferation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"UCHL1",1,"LOAD_vs_CN"
"GO_BP","GO:0042048","olfactory behavior","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"TPBG",1,"LOAD_vs_CN"
"GO_BP","GO:0042135","neurotransmitter catabolic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ACHE",1,"LOAD_vs_CN"
"GO_BP","GO:0042373","vitamin K metabolic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CBR1",1,"LOAD_vs_CN"
"GO_BP","GO:0042538","hyperosmotic salinity response","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"AKR1B1",1,"LOAD_vs_CN"
"GO_BP","GO:0043174","nucleoside salvage","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"HPRT1",1,"LOAD_vs_CN"
"GO_BP","GO:0044837","actomyosin contractile ring organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PLEC",1,"LOAD_vs_CN"
"GO_BP","GO:0046174","polyol catabolic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"TPI1",1,"LOAD_vs_CN"
"GO_BP","GO:0048149","behavioral response to ethanol","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CRHBP",1,"LOAD_vs_CN"
"GO_BP","GO:0048263","determination of dorsal identity","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NBL1",1,"LOAD_vs_CN"
"GO_BP","GO:0048703","embryonic viscerocranium morphogenesis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NDST1",1,"LOAD_vs_CN"
"GO_BP","GO:0048865","stem cell fate commitment","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SFRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0050861","positive regulation of B cell receptor signaling pathway","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SLC39A10",1,"LOAD_vs_CN"
"GO_BP","GO:0051409","response to nitrosative stress","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PARK7",1,"LOAD_vs_CN"
"GO_BP","GO:0051643","endoplasmic reticulum localization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"VAPA",1,"LOAD_vs_CN"
"GO_BP","GO:0051660","establishment of centrosome localization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"EZR",1,"LOAD_vs_CN"
"GO_BP","GO:0051933","amino acid neurotransmitter reuptake","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ATP1A2",1,"LOAD_vs_CN"
"GO_BP","GO:0060052","neurofilament cytoskeleton organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SOD1",1,"LOAD_vs_CN"
"GO_BP","GO:0060075","regulation of resting membrane potential","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ATP1A3",1,"LOAD_vs_CN"
"GO_BP","GO:0060245","detection of cell density","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PTPRJ",1,"LOAD_vs_CN"
"GO_BP","GO:0060346","bone trabecula formation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SFRP1",1,"LOAD_vs_CN"
"GO_BP","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LYN",1,"LOAD_vs_CN"
"GO_BP","GO:0060430","lung saccule development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LTBP3",1,"LOAD_vs_CN"
"GO_BP","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FGFR2",1,"LOAD_vs_CN"
"GO_BP","GO:0060628","regulation of ER to Golgi vesicle-mediated transport","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"GAS1",1,"LOAD_vs_CN"
"GO_BP","GO:0060717","chorion development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"HTRA1",1,"LOAD_vs_CN"
"GO_BP","GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SERPINF1",1,"LOAD_vs_CN"
"GO_BP","GO:0061072","iris morphogenesis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"WNT9A",1,"LOAD_vs_CN"
"GO_BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SIRT2",1,"LOAD_vs_CN"
"GO_BP","GO:0070142","synaptic vesicle budding","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"DNM1",1,"LOAD_vs_CN"
"GO_BP","GO:0070244","negative regulation of thymocyte apoptotic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ADA",1,"LOAD_vs_CN"
"GO_BP","GO:0070391","response to lipoteichoic acid","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LBP",1,"LOAD_vs_CN"
"GO_BP","GO:0071073","positive regulation of phospholipid biosynthetic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FABP3",1,"LOAD_vs_CN"
"GO_BP","GO:0071223","cellular response to lipoteichoic acid","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LBP",1,"LOAD_vs_CN"
"GO_BP","GO:0071340","skeletal muscle acetylcholine-gated channel clustering","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CRKL",1,"LOAD_vs_CN"
"GO_BP","GO:0071372","cellular response to follicle-stimulating hormone stimulus","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"EFNA5",1,"LOAD_vs_CN"
"GO_BP","GO:0071600","otic vesicle morphogenesis","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FGFR2",1,"LOAD_vs_CN"
"GO_BP","GO:0072014","proximal tubule development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"NOTCH2",1,"LOAD_vs_CN"
"GO_BP","GO:0072203","cell proliferation involved in metanephros development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"BMP7",1,"LOAD_vs_CN"
"GO_BP","GO:0090085","regulation of protein deubiquitination","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PARK7",1,"LOAD_vs_CN"
"GO_BP","GO:0090184","positive regulation of kidney development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"PPP3CA",1,"LOAD_vs_CN"
"GO_BP","GO:0090281","negative regulation of calcium ion import","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ACE",1,"LOAD_vs_CN"
"GO_BP","GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CALB1",1,"LOAD_vs_CN"
"GO_BP","GO:0101024","mitotic nuclear membrane organization","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SIRT2",1,"LOAD_vs_CN"
"GO_BP","GO:1900543","negative regulation of purine nucleotide metabolic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"FIS1",1,"LOAD_vs_CN"
"GO_BP","GO:1901856","negative regulation of cellular respiration","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"SNCA",1,"LOAD_vs_CN"
"GO_BP","GO:1903044","protein localization to membrane raft","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"ATP1B1",1,"LOAD_vs_CN"
"GO_BP","GO:1903943","regulation of hepatocyte apoptotic process","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"IGF1R",1,"LOAD_vs_CN"
"GO_BP","GO:1903980","positive regulation of microglial cell activation","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"CCL3",1,"LOAD_vs_CN"
"GO_BP","GO:1904179","positive regulation of adipose tissue development","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"LPL",1,"LOAD_vs_CN"
"GO_BP","GO:1904749","regulation of protein localization to nucleolus","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"GLUL",1,"LOAD_vs_CN"
"GO_BP","GO:1905150","regulation of voltage-gated sodium channel activity","1/831","10/18870",0.362679545520429,0.550800419553945,0.370255037265476,"GRP",1,"LOAD_vs_CN"
