"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"TSHB",-0.286353285272172,0.192821656342771,2.20542717612271,0.156156311240951,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"USP8",-0.00260275211432259,0.0837282559305684,0.00096632124120462,0.975486537728832,0.99020151770083,"LOAD_vs_CN",28,"study_3_Olink"
"DAB2",-0.134220057859606,0.0775589618629757,2.99482099237688,0.096191171064873,0.739706557001486,"LOAD_vs_CN",28,"study_3_Olink"
"MEP1B",0.178010336581808,0.200658455002255,0.787001417679493,0.38994926047527,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"CRIPTO",-1.03107376577486,0.442271424501082,5.43502709654753,0.0320352024118368,0.546666927426362,"LOAD_vs_CN",28,"study_3_Olink"
"PTPN1",0.00793226976940176,0.0903960154270347,0.00770010019475789,0.930791915546582,0.987868778292363,"LOAD_vs_CN",28,"study_3_Olink"
"SRP14",0.00219870622323892,0.0719763012063119,0.000933158382107585,0.975898606889595,0.99020151770083,"LOAD_vs_CN",28,"study_3_Olink"
"FKBP7",0.0253036413175897,0.0869908166572353,0.0846095196834644,0.774669276256322,0.978760307707746,"LOAD_vs_CN",28,"study_3_Olink"
"RPS6KB1",-0.0358836529251478,0.074250476930274,0.233558027983819,0.633967115993014,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"FHIT",0.0805019871176225,0.124420359700031,0.418629950393351,0.52640550684592,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"LEPR",-0.0615592612601867,0.103471945289986,0.35394971825301,0.558240455474283,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"GBP2",-0.0927438098619895,0.055028427814337,2.84050563366723,0.110496583315266,0.759169807938037,"LOAD_vs_CN",28,"study_3_Olink"
"IL15",0.0714226306773714,0.1210407660983,0.348183636695275,0.562349535026073,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"DSG3",-0.00283197299160953,0.0709197706833226,0.00159456992653519,0.968549198265675,0.99020151770083,"LOAD_vs_CN",28,"study_3_Olink"
"FCAR",0.0644543338874954,0.133590644143082,0.23278348253532,0.636942954980623,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"KIRREL2",-0.191505992281189,0.203758782980642,0.883348466564167,0.362982892325983,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"MAD1L1",-0.00161842513754817,0.0733290875429303,0.000487116307217775,0.982600699195351,0.993231584336018,"LOAD_vs_CN",28,"study_3_Olink"
"AKT1S1",-0.137392694690543,0.159929198796642,0.738026166397045,0.399428607345171,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"PTS",0.182014590327441,0.154474319710195,1.38835274228037,0.250238330951974,0.876368716902465,"LOAD_vs_CN",28,"study_3_Olink"
"PFDN2",0.0754807002288924,0.0560691800283311,1.81227221075583,0.19430770117876,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"PHOSPHO1",0.18375074853484,0.0567112173049459,10.4983318070427,0.00334896572474621,0.188379322016974,"LOAD_vs_CN",28,"study_3_Olink"
