"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"CPQ",0.0242922968090439,-0.0150936098115428,0.0636782034296305,1.61575497232546,0.106147300364393,0,0.0239067009082327,0.0182560821656329,0.0316633861376826,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.390860152743652
"SPON2",-0.0440183236880662,-0.0887276377490266,0.00069099037289426,-1.6113489974273,0.10710367696637,0.410366581241506,-0.0440946591200182,-0.0640896944564873,-0.0209457001767888,10,1142,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.27747982878603
"EZR",-0.0609262910371637,-0.111553581845652,-0.0102990002286754,-1.60951698316365,0.107503344483033,0.801454202826337,-0.0620049355791144,-0.107586213292391,-0.0226672247490219,9,1041,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_8",0.394012257919211
"KIT",-0.0533712685912181,-0.10123818354733,-0.00550435363510587,-1.60736273200117,0.107974820398571,0.812955707644595,-0.0526302006954671,-0.0931921604248324,0.0123225660176826,11,1263,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.27747982878603
"RCN2",-0.042659754785209,-0.0853366041310858,1.70945606677991e-05,-1.60485548853624,0.10852561118084,0.720684144334806,-0.0424780644265462,-0.0743215670758424,-0.0207977579811574,6,604,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.394709253279093
"DSG2",0.0185447001160711,-0.0173942734404923,0.0544836736726346,1.6040850141184,0.108695314672034,0.52625701318953,0.0159952267639093,-0.0149648831228138,0.0268098250324181,7,660,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.394709253279093
"HSPA2",0.0387414591099274,-0.0101069229457736,0.0875898411656285,1.60380693744823,0.108756614937496,0,NA,NA,NA,5,519,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.440767810908851
"VWA7",-0.0730398005593137,-0.153107959117316,0.00702835799868867,-1.60301478040546,0.108931390937782,0.652845607633865,-0.0680196547639085,-0.10428854725729,-0.0337348258217284,4,384,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.406534798859303
"THBS4",-0.0562551237993484,-0.103504143831874,-0.00900610376682314,-1.60243102949791,0.109060327778583,0.802918978798037,-0.0565279674924637,-0.0954440314720189,-0.0225922863505759,10,1147,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.27747982878603
"GALNT10",-0.0402232540980081,-0.0721877837692592,-0.00825872442675697,-1.60076641483378,0.109428664873364,0.802392930513582,-0.0395483824841936,-0.0564018705021725,0.000433073666543422,10,1151,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.27747982878603
"MMP7",-0.174173993369759,-0.387470067791825,0.0391220810523058,-1.60039764509309,0.109510397206596,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.440767810908851
"GRIN2A",-0.0760587352003873,-0.181713503268294,0.0295960328675196,-1.59974675203715,0.109654775733062,0,NA,NA,NA,2,85,"study_2_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",2,"study_2; study_7",0.440767810908851
"LNPEP",-0.0258109486202338,-0.0722208593609765,0.0205989621205088,-1.5991835049519,0.109779834370115,0.0014908435210878,-0.0211105091444376,-0.0362746401975909,0.00798963331304683,5,531,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.407040814450233
"RAB2A",0.0380923494688146,-0.0502144948474059,0.126399193785035,1.59732142464839,0.110194077464403,0.627431884560583,NA,NA,NA,3,282,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.440767810908851
"MAPK1",0.0378716663774951,-0.04756829144383,0.12331162419882,1.59696736671693,0.110272981635578,0.363976795350967,NA,NA,NA,5,464,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.440767810908851
"IGKV3D-20",-0.0766712335096586,-0.184038272764558,0.0306958057452409,-1.59678891473066,0.110312767764494,0,-0.0743189890806574,-0.0938040546920204,-0.0587037587395084,5,630,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.398745233937711
"SUMF1",0.0293464359908951,-0.0326933712389896,0.0913862432207798,1.59590710894677,0.110509534125891,0.895681713875025,NA,NA,NA,4,408,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.440767810908851
"ENTPD2",-0.0951654728572997,-0.232275936256805,0.0419449905422057,-1.59544601660767,0.110612532699454,0.867171901410049,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.440767810908851
"C1RL",0.0444319614245394,-0.00488008568839225,0.0937440085374709,1.59223837400787,0.111331153909242,0.401759709451895,0.0464584360377766,0.0242522951843357,0.0594296424628997,8,792,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.399862917022674
"DSTN",0.0674805764571292,-0.0128101138023779,0.147771266716636,1.59219295987381,0.111341354612473,0.118756195767775,0.0628497451948499,0.0255499126219519,0.0861117056730252,6,520,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.410167183765948
"NPTX1",-0.0402998775867066,-0.0958792091456806,0.0152794539722674,-1.59016617841827,0.11179735197376,0.768147338466018,-0.0390990393227299,-0.0598165472804083,-0.0121910632224196,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.399862917022674
"RNF13",-0.0342986249148324,-0.0765239073192346,0.00792665748956981,-1.58862847629973,0.112144295256359,0,-0.0344445797009118,-0.0456368212549779,-0.0175828402393443,6,647,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.399862917022674
"EEF1A1",-0.0581549164274451,-0.146295485650515,0.0299856527956246,-1.58810747285458,0.112262038800852,0.867021371261864,NA,NA,NA,5,429,"study_1_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",2,"study_1; study_7",0.444795293900074
"LY6D",0.182278218521769,-0.0467706104531496,0.411327047496688,1.58717907549278,0.112472092446107,0,NA,NA,NA,2,145,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.444795293900074
"BOC",-0.0515969422398563,-0.140022510627037,0.0368286261473242,-1.58635582707183,0.11265861482411,0.445690713777842,-0.0403620702645835,-0.111339231637636,0.045224431245143,6,666,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.411409528199189
"CNTN1",-0.0328177560675649,-0.0653236559356092,-0.000311856199520684,-1.58522627720766,0.112914932239272,0.572944927608539,-0.032140376423418,-0.0474252882913387,-0.00300680287611264,11,1301,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.282951536081939
"QPRT",-0.175752122094246,-0.372239817374672,0.0207355731861792,-1.58492551461812,0.112983258697192,0.411205720529021,NA,NA,NA,2,161,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.445106329424893
"CD99",0.0162418544927423,-0.0211138054933455,0.0535975144788302,1.58432575590112,0.113119607578411,0.424836592468361,0.0138415773670878,-0.00949737571561947,0.0279786534715499,6,678,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.411409528199189
"FAM20C",0.00223937659820304,-0.0290130260718496,0.0334917792682557,-1.58409227210259,0.113172722730634,0.855876256910609,0.00603764315241896,-0.0171251588619652,0.0456729124654014,7,663,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.401438653751262
"TOM1L2",-0.10552077773981,-0.213098975220405,0.00205741974078429,-1.58309338443329,0.113400181256151,0.727905947569782,NA,NA,NA,4,413,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.445106329424893
"SNCG",0.0419459061629286,-0.0160365304559618,0.0999283427818189,1.58035539207634,0.114025501126043,0.333647065236447,0.0412450160472916,0.00520588134096481,0.0597879760343278,8,627,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.401438653751262
"IGLV3-9",-0.0885885384194388,-0.211378300938734,0.0342012240998563,-1.58030799693751,0.114036349380445,0,-0.0843741409006481,-0.110647934919262,-0.0426398756014752,3,486,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.412118705672367
"FETUB",0.0574211165864631,-0.0177256951973385,0.132567928370265,1.57845899062974,0.114460202251529,0.426617343396925,0.0596944365975655,0.0297587948129264,0.0738505128577258,9,807,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.401438653751262
"CD4",-0.066433431579351,-0.148042993347133,0.0151761301884313,-1.57783272525217,0.114604043565314,0.428455394487202,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.448153125583766
"PCDH9",-0.0241883599266136,-0.0619836577632238,0.0136069379099965,-1.5777459688452,0.114623981083799,0.0785477361627227,-0.0221753442918196,-0.0321150441862951,0.00173555394374137,7,667,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.401438653751262
"MB",0.00265276507829792,-0.199916545683535,0.205222075840131,-1.57716312410612,0.11475799559444,0.492895035772553,0.00985229800505376,-0.135166325853655,0.0913572017498457,10,1132,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.284226198390881
"SMAD5",-0.0615090373594094,-0.152215015934071,0.0291969412152525,-1.57457193116018,0.115355286023273,0.664010176431588,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.448197653481068
"MAP1B",0.101419221769653,-0.000476526201509911,0.203314969740815,1.57407215327165,0.11547076950371,0.771638480015815,NA,NA,NA,3,385,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.448197653481068
"GAP43",0.0441484732615987,-0.0184904277304936,0.106787374253691,1.57372524520241,0.115550982849849,0,0.0445582678938342,0.0395847177019075,0.0518896737237356,7,727,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.41380913034036
"IGLV4-69",0.102647516759035,-0.0142195916890182,0.219514625207088,1.57198719191439,0.115953521636528,0.430642069278788,0.103620578396184,0.0236438987009138,0.15213479921369,4,572,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.41380913034036
"AIF1",0.0804418299433326,-0.0169355705675253,0.177819230454191,1.5700995762494,0.116391947165772,0,NA,NA,NA,4,207,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.450106127784978
"SELENOF",0.0371397122304625,-0.0112837963956246,0.0855632208565497,1.56689251977963,0.117139816409334,0,0.0381872609474099,0.0290578381987702,0.0433240673639633,6,570,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.415446181178446
"MDH2",0.0338858345410264,-0.0206327938561248,0.0884044629381776,1.56463830424535,0.117667742136213,0,0.0338978494269756,0.0235718898958858,0.0479205459771047,7,645,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.410275136297945
"SLIT1",-0.0470485038500715,-0.130008735568222,0.035911727868079,-1.56314874393758,0.118017612803306,0,NA,NA,NA,5,457,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.453727909908205
"TXNDC15",-0.155319229527977,-0.349641792733061,0.0390033336771076,-1.56199191376056,0.118289893810896,0.363015334241229,NA,NA,NA,3,178,"study_11_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_3_Soma",0.453727909908205
"STC1",-0.0918270533262092,-0.178013530760635,-0.00564057589178359,-1.56105374475855,0.118511070533653,0.782803516322967,-0.0857750273908193,-0.1442029757158,-0.0131373311549567,7,793,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.417714946140221
"ALPL",0.179604523706932,-0.102423164442973,0.461632211856837,1.56056113333543,0.118627335224092,0.915866699661324,NA,NA,NA,3,135,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.453727909908205
"PRDX6",0.0298637353118145,-0.0357506960956339,0.095478166719263,1.55662304959361,0.119560008022673,0.826318350222504,0.0293943096806544,-0.0198669677370076,0.109461811520029,8,683,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.415036503620556
"PLXNA3",-0.0984808578987133,-0.214153580420694,0.0171918646232675,-1.55416839441582,0.120144254328756,0.842359350254812,NA,NA,NA,3,624,"study_11_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_11; study_8",0.454632382348427
"HRC",0.319017295699735,-0.0691780035312315,0.707212594930702,1.55415454689462,0.120147556585016,0.158752849597237,NA,NA,NA,2,125,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.454632382348427
"EEF1G",0.0607660772282015,-0.0241646407615903,0.145696795217993,1.55408040562967,0.120165238464231,0,NA,NA,NA,3,385,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.454632382348427
"NHERF1",0.0470670777511045,-0.0241874773053599,0.118321632807569,1.54722440054097,0.12180914408069,0,0.0469368442320081,0.0367801592022932,0.0532223630100294,6,538,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.426705651963643
"RBP4",0.0659169243070661,-0.00269438943297834,0.134528238047111,1.54375960875041,0.122646579704965,0.715878412658117,0.0650088692465834,0.034844474109458,0.0936302483233967,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.423883793015406
"PAFAH1B2",0.0733674024206554,-0.0915290471631226,0.238263852004433,1.54297888029657,0.122835900285038,0.786039913033926,0.0923064485783717,-0.0444978938002389,0.240771681105526,4,214,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_11; study_2; study_7",0.426800753414619
"LAMA4",-0.0542385957759122,-0.108771445062776,0.000294253510952004,-1.54151844612941,0.123190657035816,0.690995113273955,-0.0538084369854387,-0.0735343137048155,-0.0254876224252343,9,1081,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.301604712053204
"PTGR1",-0.125441035571723,-0.276436349633736,0.0255542784902904,-1.54135515606385,0.123230371803704,0,NA,NA,NA,4,360,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_1; study_11",0.463623580430288
"BLVRB",-0.119267826029505,-0.264409236790514,0.0258735847315045,-1.54094071277654,0.123331215960442,0,-0.125908717957185,-0.204842692069436,-0.0586778523922082,7,590,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.426800753414619
"F3",-0.0711111852670694,-0.133258190143949,-0.00896418039018969,-1.54070041618909,0.12338971548261,0.836278794734588,-0.0648419567876879,-0.0981891165876675,0.00813569158378042,7,760,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_11; study_2; study_7; study_8",0.42458993799256
"CTHRC1",0.0336575264074572,-0.033216210992008,0.100531263806922,1.54054933597732,0.123426506622185,0.521611947856562,NA,NA,NA,5,492,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.463623580430288
"HYAL1",0.0322144056179061,-0.0114347588267507,0.075863570062563,1.53831804452706,0.123970869843714,0,0.0305111117697647,0.00725758727647594,0.0451742689589844,7,631,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.424734980160202
"CPXM2",0.0374902763246634,-0.0133776162928099,0.0883581689421368,1.53552126778129,0.124655837039256,0.624437934541494,0.0391699589420916,0.0112488105681775,0.0551006678981475,6,647,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.425232898644735
"TNFSF10",-0.0823043540271676,-0.203643994327401,0.0390352862730657,-1.53235163794859,0.125435684845959,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.469487848994876
"ATP1B3",0.0514410748894585,-0.0362375833811845,0.139119733160102,1.5266310533597,0.126852780674828,0,NA,NA,NA,5,364,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.471984946377716
"ANGPTL4",-0.0837594483747767,-0.162456737925084,-0.00506215882446925,-1.52653084484754,0.126877714793354,0.844243579828379,-0.0818522295003596,-0.133456008843067,0.00749466483409979,7,975,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.436428765945813
"BLVRA",-0.152529221378149,-0.317904682799495,0.0128462400431959,-1.52587599362236,0.127040750348275,0.805503829091222,NA,NA,NA,3,199,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.471984946377716
