"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"SVEP1",-0.0137307049458553,-0.0623122645506316,0.0348508546589211,-0.475490192909773,0.634437621741603,0,-0.0148982576063526,-0.0323771049292314,0.000263288223698139,6,653,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.909142571361679
"ANK1",-0.0820927180952344,-0.357402345618566,0.193216909428097,-0.474577657546244,0.635088034285634,0.521058945625533,NA,NA,NA,2,147,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_11; study_2",0.913417184379648
"MMP19",0.0353283758041315,-0.119617401246804,0.190274152855067,0.474326749513517,0.635266919200814,0,NA,NA,NA,3,220,"study_11_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_11; study_5",0.913417184379648
"ACAT2",-0.0946586831485261,-0.342853389678586,0.153536023381534,-0.472597120519463,0.636500637207788,0.688133553716628,NA,NA,NA,4,193,"study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",2,"study_2; study_6",0.913496284881548
"FOLR1",0.0324521513620734,-0.00539300493322957,0.0702973076573763,0.468526150929855,0.639408374403448,0.908584670489956,0.0396064013942444,-0.00960498140810013,0.12945641403553,10,1727,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_8",0.793557092844599
"CPM",-0.0137121971942914,-0.0676528324490882,0.0402284380605054,-0.468086060699104,0.639723047122781,0,-0.0139905767142705,-0.0186503981812491,-0.00678607175963695,9,1565,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",4,"study_1; study_11; study_6; study_8",0.858213072447793
"APOC3",-0.0292377575846154,-0.12888601522482,0.0704105000555893,-0.467175538580491,0.640374293174007,0.724962812211935,-0.0304447758661676,-0.0657676231191911,0.0448581590405116,8,1032,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.793557092844599
"SCN4B",-0.00740797488270182,-0.0424995033587616,0.027683553593358,-0.465109913284656,0.641852747215102,0.606535969427755,-0.00706676993003797,-0.0276993453688012,0.00555810996793456,7,883,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.793557092844599
"FCGR2A",-0.0161183441314355,-0.0868780414215136,0.0546413531586426,-0.465031710888246,0.641908747876914,0,-0.0159888703175445,-0.0239961101149344,-0.0062440206148745,10,1684,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",5,"study_1; study_11; study_6; study_7; study_8",0.793557092844599
"TFF2",0.0236530648456824,-0.0887922421132228,0.136098371804588,0.461721539562128,0.644281022588214,0,NA,NA,NA,4,932,"study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Soma; study_8",0.919206760217216
"BMP1",-0.00860549938811122,-0.0516286454440884,0.0344176466678659,-0.461688827136816,0.644304484487393,0,-0.00864220741013366,-0.0189280245021706,-0.00489810532731769,7,823,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.79523202931885
"ESD",-0.0160771135719921,-0.0675609436620508,0.0354067165180667,-0.461676699064864,0.644313183033713,0,-0.0158668371434748,-0.0362512128803962,0.00781191417892404,7,735,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_1; study_11; study_6; study_7",0.861544469728385
"THSD7A",0.0188663172612343,-0.0302670848188022,0.0679997193412707,0.46112844419151,0.644706455530298,0.634651581526489,0.0215029435720109,-0.0162950533035382,0.0484706540667735,6,642,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"PLCH1",0.0299720821904263,-0.165300947984961,0.225245112365814,0.460908532503544,0.64486422985225,0,NA,NA,NA,2,178,"study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",2,"study_6; study_7",0.919206760217216
"ALDH9A1",-0.0617848167003584,-0.280195959543688,0.156626326142971,-0.460859284688017,0.644899564594177,0,NA,NA,NA,2,139,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_11; study_2",0.919206760217216
"TUBB4B",-0.0699216403762624,-0.278047770079952,0.138204489327427,-0.460407375040756,0.645223842010536,0.22399208580158,NA,NA,NA,2,75,"study_2_EOD_vs_LOD; study_7_EOD_vs_LOD",2,"study_2; study_7",0.919206760217216
"IGHG1",-0.0126221118909545,-0.0937830201733621,0.0685387963914532,-0.460050902650568,0.645479683994315,0,-0.0152315135736061,-0.0443948890193294,0.00741999142031716,7,762,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.915376984981146
"CPA2",0.0167878214916423,-0.0804316552134363,0.114007298196721,0.459373044744598,0.645966301677819,0,0.00711481472029596,-0.0317044190532649,0.0338692342241626,5,1187,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",3,"study_1; study_11; study_8",0.915376984981146
"VIP",0.0496615269207507,-0.327109944546886,0.426432998388387,0.459105576538822,0.646158352296289,0,0.0511001320029522,0.0116769683321569,0.0679504151846507,6,605,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_1; study_11; study_6; study_7",0.861544469728385
"PI16",-0.0128982600977853,-0.0549462434803128,0.0291497232847422,-0.458318915130051,0.646723336679438,0.84005004381745,-0.0133757431249238,-0.0441071693129549,0.0224589980795544,8,1033,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.79639360361305
"PODXL2",-0.00162678597533872,-0.0281750268277683,0.0249214548770908,-0.458215706077651,0.646797477091031,0.846449297399116,-0.00218004131150785,-0.017890697734321,0.0206388258373762,11,1900,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.752829850384643
"CDH12",-0.0111318746406047,-0.0767175852625535,0.0544538359813441,-0.457948996931866,0.646989084330219,0.567406137315109,-0.0109128218619252,-0.0556084227205861,0.036481798773487,5,555,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"SMOC1",0.00974821547423521,-0.0282377864870189,0.0477342174354893,0.456870785630751,0.647763923472263,0.492971099477999,0.0103637975480165,-0.00921311792535117,0.0286682970651005,10,1069,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.79639360361305
"CPXM1",-0.041006117488061,-0.116231599023326,0.0342193640472044,-0.456023884640274,0.648372802941515,0.748392285030319,-0.0302220343203924,-0.066989363933553,0.0806363698721312,10,1532,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",5,"study_1; study_11; study_6; study_7; study_8",0.79639360361305
"NRGN",-0.00243679344348603,-0.0851784699519707,0.0803048830649987,0.455291340654346,0.648899655159425,0.405751454769458,-0.00619864957063031,-0.0599147863548601,0.0439458341700748,6,650,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"CD200R1",-0.0100603391215092,-0.053519018156025,0.0333983399130066,-0.452631700712631,0.65081396782264,0,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.920248513416357
"IGLV3-16",0.0392933302844929,-0.173801726652043,0.252388387221029,0.451150301719721,0.651881225823007,0.552047599968277,NA,NA,NA,2,219,"study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",2,"study_5; study_6",0.920248513416357
"CTHRC1",-0.00385426363218013,-0.0625190147376694,0.0548104874733091,0.450896137625329,0.652064407379353,0.775727411646238,-0.00725886015366258,-0.057015477180619,0.0336575264074572,6,620,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"IGHV3-72",-0.0152669306373143,-0.114603687421079,0.084069826146451,-0.450752337266082,0.652168056706126,0.356895436314174,-0.0161397966814855,-0.0766356893591869,0.0418921241729341,8,946,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.799769494901252
"C4BPB",0.0346275593225409,-0.0836961976873422,0.152951316332424,0.449828783505572,0.652833901656674,0.820168257537831,0.0380818391410305,-0.068271490647599,0.10990769034978,6,732,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.8677914058607
"IL1RL1",0.0342728794409702,-0.107002335927197,0.175548094809137,0.447793694096204,0.654302094812755,0.633284528176513,NA,NA,NA,4,932,"study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Soma; study_8",0.920248513416357
"SDK1",0.0608082825133256,-0.101866405812571,0.223482970839222,0.446342518703366,0.655349847397826,0.638015059520198,0.0779456834022863,0.0193043990110737,0.143923418744388,3,231,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_11; study_2; study_6",0.915376984981146
"CLMP",-0.00735367193449547,-0.0481875154161601,0.0334801715471692,-0.444785193357418,0.656474995664332,0.653273180415606,-0.00722620211119568,-0.015598079486493,0.00918597919955244,11,1753,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.759941163459254
"FKBP2",0.0064651668032446,-0.0381426828817937,0.0510730164882829,0.444054249447294,0.657003362555258,0.499052742329551,0.00641733494283689,-0.0197182352446178,0.0348448192027053,6,648,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"IGHV1-2",-0.0123128954026253,-0.114175656241091,0.0895498654358399,-0.444010951895177,0.657034665816099,0.287028444829926,-0.0181928775398495,-0.0639123989058655,0.0104912228379152,4,551,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.915376984981146
"PACSIN1",-0.0572167219567595,-0.314604262742423,0.200170818828904,-0.440819910398792,0.659343378179477,0,NA,NA,NA,2,109,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_11; study_2",0.920248513416357
"SDK2",0.0144156189176556,-0.139865381895088,0.168696619730399,0.440296758047469,0.659722188474754,0.0352545653250259,0.017645205875636,-0.031464129994623,0.0617470849020554,4,404,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"DBH",-0.0237516379285768,-0.108271308277524,0.06076803242037,-0.440201688121657,0.659791037195167,0,-0.02475357233003,-0.040428859612437,-0.00852164749298125,7,796,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.807821077591519
"PTK7",-0.0215676172085997,-0.0585308234467826,0.0153955890295832,-0.439538526565342,0.660271372500159,0.744837875100283,-0.0167253297420292,-0.0356532990378048,0.0276871658709088,9,1599,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",4,"study_1; study_11; study_6; study_8",0.875010086352794
"ADH1B",-0.0676768499743396,-0.246605385131824,0.111251685183145,-0.439269723196832,0.6604661096681,0.494679703968953,NA,NA,NA,3,359,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"RPH3A",-0.0276986883706041,-0.110739380231485,0.0553420034902765,-0.438719301770414,0.660864939468648,0.776521650855759,-0.029781858421817,-0.080642395170782,0.0510787502138165,4,466,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915376984981146
"CZIB",0.0148285326044644,-0.0661154817940384,0.0957725470029672,0.438464789822355,0.661049388825267,0,NA,NA,NA,3,323,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"LTBR",-0.0296563119063838,-0.091244506895179,0.0319318830824114,-0.437064416500632,0.662064632357411,0.704312027473712,-0.0152015457367905,-0.0566135808778813,0.0442453995709591,7,1277,"study_1_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",3,"study_1; study_6; study_8",0.915376984981146
"INAFM2",-0.00941118354369196,-0.0500416928857833,0.0312193257983994,-0.436921000407934,0.662168641361934,0,-0.0104942064808303,-0.0166526103508637,-0.00231512721772356,4,506,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.915376984981146
"S100A7",0.0560808077688778,-0.172924902188346,0.285086517726101,0.435726079538615,0.663035481632481,0.0712232603666416,0.0550053241143548,0.00446346220151617,0.101382604769733,6,544,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_1; study_11; study_6; study_7",0.876010515126551
"IGHV3-73",0.0152913568862985,-0.0648383347566776,0.0954210485292745,0.435360285161059,0.66330093284759,0,0.0164079238476551,0.0123966915946741,0.0236321713259635,4,530,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.915376984981146
"PLA2R1",0.0266997874153671,-0.125092807197583,0.178492382028318,0.435108494454835,0.663483677962953,0,0.0276043442779458,0.022836617648119,0.0304644480373576,4,213,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_11; study_2; study_6",0.915376984981146
"LSP1",-0.0475486354562709,-0.504672221451039,0.409574950538497,-0.432968572834808,0.665037601381257,0,NA,NA,NA,3,122,"study_11_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_11; study_3_Soma",0.920248513416357
"F11",0.0112208197443369,-0.0691616153570109,0.0916032548456846,0.431675668502443,0.665977153948696,0,0.0100156326148837,-0.0195107167483805,0.0328903059962817,8,815,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.877238788887104
"CCL3",0.0142397064809934,-0.0612686030452154,0.0897480160072022,0.431574333072096,0.666050816510052,0.688312262145185,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.920248513416357
"FNDC1",-0.0531062924838247,-0.210921215626196,0.104708630658546,-0.431247177839267,0.666288653565958,0.0967502955698053,NA,NA,NA,2,314,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"PSMB6",0.0227641847492839,-0.0759637204138028,0.121492089912371,0.430356207817985,0.666936545783719,0,NA,NA,NA,3,338,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"CLEC1B",-0.0300639250984532,-0.137283274694866,0.0771554244979596,-0.43027118672385,0.66699838409525,0.812110271803594,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.920248513416357
"SCPEP1",0.0207744137467294,-0.0394328861276245,0.0809817136210832,0.430124214968391,0.66710528625746,0.35627506272649,0.019650895447826,-0.00417046653834915,0.0368120112130727,7,751,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.815469501921119
"GALM",-0.0612607785687822,-0.335203851993016,0.212682294855451,-0.428188193180097,0.668514111561246,0,NA,NA,NA,2,93,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_11; study_2",0.920248513416357
"ICAM2",-0.00737928252152234,-0.0488360921980326,0.0340775271549879,0.428063244973867,0.668605075407388,0.921489225354465,-0.00440901315335709,-0.0410215419565119,0.041121133545669,11,1796,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.76819724274312
"UGGT1",-0.0304924735889489,-0.104624940486848,0.0436399933089497,-0.42716310387161,0.669260533020468,0.522005365302912,-0.0285776192296799,-0.0610918029346933,0.00939083593376457,5,507,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.915689805053452
"RGMA",-0.00668783022389578,-0.0321333848996734,0.0187577244518819,-0.425022699209107,0.670820127465823,0,-0.00601414477402735,-0.0127053333525626,0.00436041601675683,11,1810,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.76819724274312
"TAPBPL",-0.0601028661495007,-0.260004550530216,0.139798818231215,-0.422875449131165,0.672386136037224,0.596821307697882,NA,NA,NA,3,198,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_11; study_2",0.920248513416357
"CORO1C",-0.0418950392069605,-0.159980055226923,0.0761899768130021,0.422106463837966,0.672947310121311,0.886534655303664,NA,NA,NA,3,298,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"RRBP1",0.0153215261625732,-0.133503686191735,0.164146738516881,0.421911069915056,0.673089929669798,0,NA,NA,NA,2,131,"study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",2,"study_6; study_7",0.920248513416357
"TAGLN",-0.0604520157007261,-0.127116685563741,0.00621265416228901,-0.421798484048157,0.673172112311834,0.89526060157227,-0.060282771650454,-0.106791970818032,0.0451599631535199,9,1046,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.820502822576642
"ALAD",0.00988425479322678,-0.140535806123459,0.160304315709912,0.421010837994171,0.673747167779019,0.012866117754823,NA,NA,NA,5,495,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.920248513416357
"HRG",0.00705651849307713,-0.0667710554806276,0.0808840924667819,0.420176580768023,0.674356461753979,0.550754314535155,0.00687669435830546,-0.0336833200125731,0.051588926611283,9,1051,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.820502822576642
"PLXDC2",-0.0268066449103127,-0.0646594976954127,0.0110462078747873,-0.420055748466713,0.674444728505407,0.864970547109776,-0.0267193856154974,-0.0534909002344224,0.0195320777158339,9,1051,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.820502822576642
