"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CRHBP",-0.197787312069408,0.0668823899534037,8.74527135382985,0.00471069230916108,0.215009456110995,"EODLB_vs_CN",222,"study_9"
"CRIM1",-0.154212757971381,0.0848206629369197,3.30550092888584,0.0747135483807598,0.416820538173444,"EODLB_vs_CN",222,"study_9"
"CSF2RA",0.0146691543434212,0.162857081422537,0.00811328741416698,0.92864648214558,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CST6",-0.092986896800658,0.109914771594607,0.715700606824218,0.402071466046893,0.762384767964288,"EODLB_vs_CN",222,"study_9"
"CSTB",-0.0217497515398026,0.101083379259699,0.0462965998028087,0.830523519094256,0.964406789958399,"EODLB_vs_CN",222,"study_9"
"CTSC",-0.214541569323027,0.0937473661561519,5.23726749393348,0.0271023150764537,0.318047240628798,"EODLB_vs_CN",222,"study_9"
"CTSO",-0.0428794639055923,0.0755278779399788,0.322317680073412,0.572865064800914,0.849626457490799,"EODLB_vs_CN",222,"study_9"
"CTSS",-0.0072667550266452,0.0419350926557779,0.0300279597850524,0.863140269162222,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CX3CL1",-0.204521970003618,0.0911801613495775,5.03128850978539,0.0303647902624442,0.331187943369627,"EODLB_vs_CN",222,"study_9"
"CXADR",-0.111633998384539,0.0934663742647986,1.42653413558327,0.238880568943969,0.607012375483743,"EODLB_vs_CN",222,"study_9"
"CXCL10",-0.113696347385855,0.148656819475953,0.584956204622002,0.448707681889125,0.781264873915942,"EODLB_vs_CN",222,"study_9"
"CCN1",-0.135332894784211,0.107352079748445,1.58922657250858,0.214971382460399,0.589556709837747,"EODLB_vs_CN",222,"study_9"
"DCBLD2",0.0739379898055923,0.0539738982751935,1.87658268821183,0.176561872077938,0.549543760514509,"EODLB_vs_CN",222,"study_9"
"DDAH1",0.012604057455921,0.0985499777289588,0.0163571519301682,0.898856059637115,0.971627406652906,"EODLB_vs_CN",222,"study_9"
